position,artist,title,year,youtube_link,spotify_link,base_year
648,Jessie J,Nobody's Perfect,2011,https://www.youtube.com/watch?v=aSZVYZTze74,https://open.spotify.com/track/1mj5HO7KEAopJDRZXRnESe,2025
649,Calvin Harris & Clementine Douglas,Blessings,2025,https://www.youtube.com/watch?v=JEmbyx8NLxA,https://open.spotify.com/track/78nx0HDJIFD5xDq2L5420Z,2025
650,Meau,Stukje Van Mij,2024,https://www.youtube.com/watch?v=MC3184WBOWo,https://open.spotify.com/track/3k9LdosLHcyy4kE5J6pV2p,2025
651,Sean Paul,She Doesn't Mind,2011,https://www.youtube.com/watch?v=SbUBMklQSVU,https://open.spotify.com/track/4odiyU3myG29Ld0wurMfE8,2025
652,Jonas Blue & Dakota,Fast Car,2016,https://www.youtube.com/watch?v=5yXQJBU8A28,https://open.spotify.com/track/2mCF8L0brIs88eH6Kf2h9p,2025
653,OneRepublic,Runaway,2023,https://www.youtube.com/watch?v=qWJU_eANW4M,https://open.spotify.com/track/07fbDnkKdZGk1gLvknxrns,2025
654,Labrinth & Emeli SandÃ©,Beneath Your Beautiful,2012,https://www.youtube.com/watch?v=bqIxCtEveG8,https://open.spotify.com/track/2EcsgXlxz99UMDSPg5T8RF,2025
655,VanVelzen,Baby Get Higher,2006,https://www.youtube.com/watch?v=uEqd6tE9OdA,https://open.spotify.com/track/3cQyJdv80171Fh3VzOv9yo,2025
656,Camila Cabello & Young Thug,Havana,2017,https://www.youtube.com/watch?v=BQ0mxQXmLsk,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2025
657,Owl City & Carly Rae Jepsen,Good Time,2012,https://www.youtube.com/watch?v=H7HmzwI67ec,https://open.spotify.com/track/1kPpge9JDLpcj15qgrPbYX,2025
658,Juanes,La Camisa Negra,2004,https://www.youtube.com/watch?v=kRt2sRyup6A,https://open.spotify.com/track/2EM9zpAc7PVeoAydmbfVIL,2025
659,Kris Kross Amsterdam & Shaggy & Conor Maynard,Early In The Morning,2021,https://www.youtube.com/watch?v=GlJ-fMjqhwk,https://open.spotify.com/track/2R9nfayl1NXhuAdEpwG2Qa,2025
660,U2,Ordinary Love,2013,https://www.youtube.com/watch?v=XC3ahd6Di3M,https://open.spotify.com/track/5K8cyMKcnG4rx5ocW3u7OW,2025
661,Mika,Big Girl (You Are Beautiful),2007,https://www.youtube.com/watch?v=yDSK91mUNLU,https://open.spotify.com/track/7Jh9XDqXe3yvxovXsLYOO2,2025
662,Weeknd,In Your Eyes,2020,https://www.youtube.com/watch?v=dqRZDebPIGs,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,2025
663,Armin Van Buuren & Sharon Den Adel,In And Out Of Love,2008,https://www.youtube.com/watch?v=TxvpctgU_s8,https://open.spotify.com/track/57nKL06bKwjaM5Y0aMtY9v,2025
664,Racoon,De Echte Vent,2020,https://www.youtube.com/watch?v=Ic0VgezM1n4,https://open.spotify.com/track/01MCHGtGZHtYVeVUNqgMbC,2025
665,Sheppard,Geronimo,2014,https://www.youtube.com/watch?v=UL_EXAyGCkw,https://open.spotify.com/track/0qt5f5EL92o8Snzopsv0en,2025
666,Rihanna,Pon De Replay,2005,https://www.youtube.com/watch?v=oEauWw9ZGrA,https://open.spotify.com/track/4TsmezEQVSZNNPv5RJ65Ov,2025
667,Miss Montreal,Just A Flirt,2008,https://www.youtube.com/watch?v=lC469Ogg8OY,https://open.spotify.com/track/0IykHENBld5IDitOTBRRDW,2025
668,Alan Walker & Au-Ra & Tomine Harket,Darkside,2018,https://www.youtube.com/watch?v=M-P4QBt-FWw,https://open.spotify.com/track/6SRWhUJcD2YKahCwHavz3X,2025
669,Karol G,Si Antes Te Hubiera Conocido,2024,https://www.youtube.com/watch?v=QCZZwZQ4qNs,https://open.spotify.com/track/6WatFBLVB0x077xWeoVc2k,2025
670,Jeroen Van Koningsbrugge,Wit Licht,2015,https://www.youtube.com/watch?v=G-2aSJr2THk,https://open.spotify.com/track/78IXDsrj56tXHhBKQHOnOF,2025
671,Bruno Mars,The Lazy Song,2010,https://www.youtube.com/watch?v=fLexgOxsZu0,https://open.spotify.com/track/386RUes7n1uM1yfzgeUuwp,2025
672,Little Mix,Shout Out To My Ex,2016,https://www.youtube.com/watch?v=bFDzhKdrN9M,https://open.spotify.com/track/0ErK6K0kYr0Ow2RkPMhmMs,2025
673,Liam Payne & Rita Ora,For You,2018,https://www.youtube.com/watch?v=RQUuqbzQVsY,https://open.spotify.com/track/5rlMVKnvE6ZSzNCs8ZyHqU,2025
674,Take That,Patience,2006,https://www.youtube.com/watch?v=273eSvOwpKk,https://open.spotify.com/track/4DxybsoSiMUW0JI2oM0SSN,2025
675,Inna,Sun Is Up,2011,https://www.youtube.com/watch?v=YjSUSPzJiAU,https://open.spotify.com/track/1TtteYFQeZfSU8AmfIAOvu,2025
676,P!nk,Beautiful Trauma,2017,https://www.youtube.com/watch?v=EBt_88nxG4c,https://open.spotify.com/track/2DlIwu1iDTILEMXA7MUotn,2025
677,K3,10 000 Luchtballonnen,2015,https://www.youtube.com/watch?v=6fMwrdWmExg,https://open.spotify.com/track/65Q72X0pHDL7umhtunUVZ8,2025
678,Damiano David,Born With A Broken Heart,2024,https://www.youtube.com/watch?v=Z4-g8UXa944,https://open.spotify.com/track/2z9FUHRkbkV4BObNzbHsFU,2025
679,David Guetta & Akon,Sexy Bitch,2009,https://www.youtube.com/watch?v=mIIN_SGQy9c,https://open.spotify.com/track/0pBMFlAy7mQeUMQKaN4y8x,2025
680,Michael BublÃ©,Feeling Good,2005,https://www.youtube.com/watch?v=Edwsf-8F3sI,https://open.spotify.com/track/3I09LQbHS3NSU46Ly3tPpR,2025
681,Taylor Swift,I Knew You Were Trouble,2012,https://www.youtube.com/watch?v=vNoKguSdy4Y,https://open.spotify.com/track/3lKZf71jeNi14udIFPJ29V,2025
682,Mart Hoogkamer,In Spanje,2023,https://www.youtube.com/watch?v=WftUfR7UWZc,https://open.spotify.com/track/4opSg2AR63oSBkys9zq2qb,2025
683,Rag'n'Bone Man,Skin,2017,https://www.youtube.com/watch?v=1Al-nuR1iAU,https://open.spotify.com/track/6y2Kaz9QI01XBKJ8mTb7Pf,2025
684,Fifth Harmony & Ty Dolla $ign,Work From Home,2016,https://www.youtube.com/watch?v=5GL9JoH4Sws,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,2025
685,Keane,Sovereign Light CafÃ©,2012,https://www.youtube.com/watch?v=bH13eUiDhmo,https://open.spotify.com/track/4QRkCwqwHFaZ7xeoR9CHL6,2025
686,Alok & Ava Max,Car Keys (Ayla),2023,https://www.youtube.com/watch?v=mkh0fPbazHY,https://open.spotify.com/track/00E0Z2jrF7reoHps4zcbWQ,2025
687,Lukas Graham,7 Years,2015,https://www.youtube.com/watch?v=LHCob76kigA,https://open.spotify.com/track/5kqIPrATaCc2LqxVWzQGbk,2025
688,Scissor Sisters,I Don't Feel Like Dancin',2006,https://www.youtube.com/watch?v=4H5I6y1Qvz0,https://open.spotify.com/track/52QS6mxiY4XK10BIxT7n08,2025
689,Lumineers,Ho Hey,2013,https://www.youtube.com/watch?v=zvCBSSwgtg4,https://open.spotify.com/track/1K3LRUEcUz5FMtPYyg0F45,2025
690,Peter Fox,Haus Am See,2009,https://www.youtube.com/watch?v=j-XKgB5guDQ,https://open.spotify.com/track/7A4KdLy1DXOOC5fhIdDuHz,2025
691,Davina Michelle,Better Now,2019,https://www.youtube.com/watch?v=eyFVceD1e8o,https://open.spotify.com/track/1nWCCpZtykQD3gWpi53A3t,2025
692,John Mayer,Heartbreak Warfare,2009,https://www.youtube.com/watch?v=GeCClzNCfcA,https://open.spotify.com/track/4gs07VlJST4bdxGbBsXVue,2025
693,Usher,More (RedOne Jimmy Joker Remix),2011,https://www.youtube.com/watch?v=CQf13Mbza9k,https://open.spotify.com/track/0aBKFfdyOD1Ttvgv0cfjjJ,2025
694,Lost Frequencies & Janieck Devy,Reality,2015,https://www.youtube.com/watch?v=ilw-qmqZ5zY,https://open.spotify.com/track/1Mys1gf9SkMBAVGGxpkJ7d,2025
695,Backstreet Boys,Incomplete,2005,https://www.youtube.com/watch?v=WVe80iZtlYU,https://open.spotify.com/track/0CnD7Hiw6pae6rLsZw5q5W,2025
696,James Bay,Hold Back The River,2014,https://www.youtube.com/watch?v=mqiH0ZSkM9I,https://open.spotify.com/track/1KZyVnyptQcPzkx7ELCnZC,2025
697,Black Eyed Peas,Pump It,2006,https://www.youtube.com/watch?v=ZaI2IlHwmgQ,https://open.spotify.com/track/2ygMBIctKIAfbEBcT9065L,2025
698,Coldplay,Every Teardrop Is A Waterfall,2011,https://www.youtube.com/watch?v=fyMhvkC3A84,https://open.spotify.com/track/5lRG8ZTNtyLUO1wzh62TWv,2025
699,Anne-Marie,Ciao Adios,2017,https://www.youtube.com/watch?v=qqob4D3BoZc,https://open.spotify.com/track/01BC4Xj5tfsfV8DLDrma7q,2025
700,Donnie & Frans Duijts,Frans Duits,2021,https://www.youtube.com/watch?v=xqCmW05GmAo,https://open.spotify.com/track/6iSm0u8DL5MqeptlsoeS90,2025
701,David Guetta & Sia,Let's Love,2020,https://www.youtube.com/watch?v=efCUMvwo6Tk,https://open.spotify.com/track/6lhZLbb0czULpjb2kFryPS,2025
702,Maria Mena,Just Hold Me,2005,https://www.youtube.com/watch?v=tyvA6lFdiWc,https://open.spotify.com/track/7IPMUKKlLQEBuKVhNzwTR1,2025
703,Katy Perry & Skip Marley,Chained To The Rhythm,2017,https://www.youtube.com/watch?v=Um7pMggPnug,https://open.spotify.com/track/7qvxFz3JodM0A7xEM7k3YD,2025
704,Mario,Let Me Love You,2005,https://www.youtube.com/watch?v=H64QG4UsrGI,https://open.spotify.com/track/3ibKnFDaa3GhpPGlOUj7ff,2025
705,Douwe Bob,Slow Down,2016,https://www.youtube.com/watch?v=tCvWLi_ujl4,https://open.spotify.com/track/3YHPxuqHwfYUhoTWoNDwZt,2025
706,Yolanda Be Cool & DCup,We No Speak Americano!,2010,https://www.youtube.com/watch?v=7E9Ed9DUQoQ,https://open.spotify.com/track/37dYAkMa4lzRCH6kDbMT1L,2025
707,Jason Mraz,I Won't Give Up,2012,https://www.youtube.com/watch?v=O1-4u9W-bns,https://open.spotify.com/track/05pKAafT85jeeNhZ6kq7HT,2025
708,Enrique Iglesias & Ciara,Takin' Back My Love,2009,https://www.youtube.com/watch?v=w55Nib4uf1U,https://open.spotify.com/track/0aPhnPWgYWk9XGezDHCLF3,2025
709,Fun.,Some Nights,2012,https://www.youtube.com/watch?v=qQkBeOisNM0,https://open.spotify.com/track/67WTwafOMgegV6ABnBQxcE,2025
710,Zara Larsson,Lush Life,2015,https://www.youtube.com/watch?v=tD4HCZe-tew,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8,2025
711,Marco Borsato & Guus Meeuwis,Schouder Aan Schouder,2010,https://www.youtube.com/watch?v=UJVEavAZvHk,https://open.spotify.com/track/3Zs8NVXn61nMzHwgUdnOw3,2025
712,Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),2012,https://www.youtube.com/watch?v=crrOl0egI00,https://open.spotify.com/track/4kte3OcW800TPvOVgrLLj8,2025
713,Maroon 5,Misery,2010,https://www.youtube.com/watch?v=6g6g2mvItp4,https://open.spotify.com/track/0RZyUsKfiC7MtiGKatCtGc,2025
714,Kygo & Parson James,Stole The Show,2015,https://www.youtube.com/watch?v=BgfcToAjfdc,https://open.spotify.com/track/5masKPHeAOVNgxdLebIcK7,2025
715,EsmÃ©e Denters,Outta Here,2009,https://www.youtube.com/watch?v=R6A1HpWgXdw,https://open.spotify.com/track/17p0pTNCUyPX0u1uadoDRZ,2025
716,John De Bever,Jij Krijgt Die Lach Niet Van Mijn Gezicht,2015,https://www.youtube.com/watch?v=Ish_BwyjOso,https://open.spotify.com/track/1n0tTEtQ4Yog9xWnaL6LFo,2025
717,Rihanna,Disturbia,2008,https://www.youtube.com/watch?v=E1mU6h4Xdxc,https://open.spotify.com/track/2VOomzT6VavJOGBeySqaMc,2025
718,American Authors,Best Day Of My Life,2014,https://www.youtube.com/watch?v=Y66j_BUCBMY,https://open.spotify.com/track/25t8tJRkbWyNGnbuVdIwwF,2025
719,Lady GaGa,Abracadabra,2025,https://www.youtube.com/watch?v=vBynw9Isr28,https://open.spotify.com/track/5ZLUm9eab8y3tqQ1OhQSHI,2025
720,BeyoncÃ©,Best Thing I Never Had,2011,https://www.youtube.com/watch?v=FHp2KgyQUFk,https://open.spotify.com/track/3lBRNqXjPp2j3JMTCXDTNO,2025
721,Mumford & Sons,The Cave,2009,https://www.youtube.com/watch?v=fNy8llTLvuA,https://open.spotify.com/track/2F79HavLHwJlfvvJOkkIQD,2025
722,Anders Nilsen,Salsa Tequila,2014,https://www.youtube.com/watch?v=77Ms1oCiDH4,https://open.spotify.com/track/4NNo6yFzKvX4HsTcaH6WIU,2025
723,Ed Sheeran,Happier,2017,https://www.youtube.com/watch?v=iWZmdoY1aTE,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2025
724,Gwen Stefani & Eve,Rich Girl,2005,https://www.youtube.com/watch?v=9rlNpWYQunY,https://open.spotify.com/track/2oxtQ84p1j5GmyzmD50Lq0,2025
725,Olivia Rodrigo,Good 4 U,2021,https://www.youtube.com/watch?v=gNi_6U5Pm_o,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,2025
726,Bakermat,Vandaag,2013,https://www.youtube.com/watch?v=6BV37Dcxj9s,https://open.spotify.com/track/0GSU6yLOJqO10ziQuBLWOE,2025
727,Common Linnets,Calm After The Storm,2014,https://www.youtube.com/watch?v=hkrF8uC92O4,https://open.spotify.com/track/3mWdxSsbIK45Brors2XWR1,2025
728,Effe Serieus,Baila De Gasolina,2025,https://www.youtube.com/watch?v=uDGQR4lD060,https://open.spotify.com/track/43TPlT0l0HXLtKUOUoY3gY,2025
729,Drake & Wizkid & Kyla,One Dance,2016,https://www.youtube.com/watch?v=iAbnEUA0wpA,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0,2025
730,Script,For The First Time,2010,https://www.youtube.com/watch?v=CPEBN2dVNUY,https://open.spotify.com/track/49kjlZP49LMD1MrrcvXDET,2025
731,Kate Ryan,Ella Elle L'a,2008,https://www.youtube.com/watch?v=hdJN0ss7jA0,https://open.spotify.com/track/4t32wWkxODpWp1HnBPp7rm,2025
732,BTS,Dynamite,2020,https://www.youtube.com/watch?v=gdZLi9oWNZg,https://open.spotify.com/track/72IwoG8tqvIWV10IHjpNNA,2025
733,Alicia Keys,"Empire State Of Mind, Part II Broken Down",2009,https://www.youtube.com/watch?v=_W44NZvHc9I,https://open.spotify.com/track/5sra5UY6sD658OabHL3QtI,2025
734,Bankzitters & Roxy Dekker,Huisfeestje,2024,https://www.youtube.com/watch?v=WNFqq-0q9r4,https://open.spotify.com/track/6HfzAzEWhwo19n2jrJnM7k,2025
735,Handsome Poets,Sky On Fire,2012,https://www.youtube.com/watch?v=-nXV5UfHCtM,https://open.spotify.com/track/6striZB6hNVruHknZm2C86,2025
736,Naughty Boy & Sam Smith,La La La,2013,https://www.youtube.com/watch?v=3O1_3zBUKM8,https://open.spotify.com/track/3wPPWcVuinAU7dXcJXtCID,2025
737,John Mayer,Perfectly Lonely,2009,https://www.youtube.com/watch?v=KoLc_6BmyTc,https://open.spotify.com/track/42dbDZX9bsEGqMZWYmnR7J,2025
738,Chainsmokers & Daya,Don't Let Me Down,2016,https://www.youtube.com/watch?v=Io0fBr1XBUA,https://open.spotify.com/track/1i1fxkWeaMmKEB4T7zqbzK,2025
739,Sean Kingston,Beautiful Girls,2007,https://www.youtube.com/watch?v=MrTz5xjmso4,https://open.spotify.com/track/4Tf94tAHtlQxjbeeyU3y7C,2025
740,Niall Horan,Slow Hands,2017,https://www.youtube.com/watch?v=nBmNcLBaPUE,https://open.spotify.com/track/2cOUlop2ZakjOKe4WinesN,2025
741,Belle Perez,Que Viva La Vida (Chiquitan),2005,https://www.youtube.com/watch?v=0Rx9lqZzQ68,https://open.spotify.com/track/48bDHEhfg6qFRO5vbhJcyy,2025
742,Sia & Kendrick Lamar,The Greatest,2016,https://www.youtube.com/watch?v=sG6aWhZnbfw,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,2025
743,Foster The People,Pumped Up Kicks,2011,https://www.youtube.com/watch?v=SDTZ7iX4vTQ,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,2025
744,Ofenbach & Ella Henderson,Hurricane,2021,https://www.youtube.com/watch?v=82sfvXuF5w0,https://open.spotify.com/track/3P3i2ratUjex3HJEF8aAVi,2025
745,Wesly Bronkhorst,Amalia,2022,https://www.youtube.com/watch?v=ohsjZOOs48k,https://open.spotify.com/track/3c28vYkrzU9nVqvJfbaSiu,2025
746,Estelle & Kanye West,American Boy,2008,https://www.youtube.com/watch?v=Ic5vxw3eijY,https://open.spotify.com/track/22UDw8rSfLbUsaAGTXQ4Z8,2025
747,Zedd & Maren Morris & Grey,The Middle,2018,https://www.youtube.com/watch?v=M3mJkSqZbX4,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2025
748,Kensington,All For Nothing,2014,https://www.youtube.com/watch?v=GmQILlPu20c,https://open.spotify.com/track/5uC8a9FxdqJ59XHjzdibCf,2025
749,Milow,Ayo Technology,2008,https://www.youtube.com/watch?v=DE9IchvpOPk,https://open.spotify.com/track/3FZl7oNIPiYVfE59uVmPDU,2025
750,Shaggy & Mohombi & Faydee & Costi,I Need Your Love,2015,https://www.youtube.com/watch?v=2E4UpyTvBfs,https://open.spotify.com/track/74Xdx4ezYQQlg8wKswq25T,2025
751,September,Cry For You,2007,https://www.youtube.com/watch?v=iigsUXhpKpM,https://open.spotify.com/track/1mvZErZBp7WZT3HfGBykao,2025
752,Dean Lewis,I Hate That It's True,2025,https://www.youtube.com/watch?v=tiXhXpbqwSo,https://open.spotify.com/track/6H4stZ1AHlYnKl9iii1bvF,2025
753,OBZ,Ik Ben Kachel,2020,https://www.youtube.com/watch?v=KKw7AF6VCYI,https://open.spotify.com/track/0rEuuYpZ2yWU6ppTJpe9wT,2025
754,B.o.B & Bruno Mars,Nothin' On You,2010,https://www.youtube.com/watch?v=8PTDv_szmL0,https://open.spotify.com/track/59dLtGBS26x7kc0rHbaPrq,2025
755,Kygo & Imagine Dragons,Born To Be Yours,2018,https://www.youtube.com/watch?v=_G-k6TQYUek,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM,2025
756,Krezip & Danny Vera,Make It A Memory,2022,https://www.youtube.com/watch?v=GVfsGJbg8uc,https://open.spotify.com/track/4wNyXz7XVh4CfjTgstJr7T,2025
757,Major Lazer & Busy Signal & The Flexican & FS Green,Watch Out For This (Bumaye),2013,https://www.youtube.com/watch?v=6hGza1pWZ_E,https://open.spotify.com/track/5StvAhgmgCOpCPHHNfS8bx,2025
758,Alex Warren,Burning Down,2024,https://www.youtube.com/watch?v=GdAbRtmIRto,https://open.spotify.com/track/7gxQXemQ5MBeK9PUrKRtfV,2025
759,Jessie J,Domino,2011,https://www.youtube.com/watch?v=UJtB55MaoD0,https://open.spotify.com/track/2fQxE0jVrjNMT9oJAXtSJR,2025
760,Adele,Million Years Ago,2015,https://www.youtube.com/watch?v=Db9ciJPIaEU,https://open.spotify.com/track/2qBmtZnPSQouvADmqaHKxk,2025
761,Eminem,Houdini,2024,https://www.youtube.com/watch?v=22tVWwmTie8,https://open.spotify.com/track/2HYFX63wP3otVIvopRS99Z,2025
762,Ilse DeLange,So Incredible,2008,https://www.youtube.com/watch?v=n6MVcBM4P74,https://open.spotify.com/track/384JA8UkGvHNlbzR4gyxEq,2025
763,Calvin Harris & Sam Smith,Promises,2018,https://www.youtube.com/watch?v=kkLk2XWMBf8,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2025
764,Nate Smith,Fix What You Didn't Break,2024,https://www.youtube.com/watch?v=ONF2VQpm_Ks,https://open.spotify.com/track/0GJ8peTqHq9pu5Yf2vHjjX,2025
765,Taio Cruz & Flo Rida,Hangover,2011,https://www.youtube.com/watch?v=dLhFDYQHDQY,https://open.spotify.com/track/5pmL3RzOy3IvGFaSDi4hZL,2025
766,Nick & Simon,De Soldaat,2006,https://www.youtube.com/watch?v=YkavTETdpRw,https://open.spotify.com/track/4cLYP98m67K11wgXnekmvu,2025
767,Michael Jackson & Justin Timberlake,Love Never Felt So Good,2014,https://www.youtube.com/watch?v=oG08ukJPtR8,https://open.spotify.com/track/48td6xvpokdYwvbl3JIiXP,2025
768,Robbie Williams,Candy,2012,https://www.youtube.com/watch?v=gtOV7bp-gys,https://open.spotify.com/track/7q9FFUXUXAWTyAZkGYgL83,2025
769,Lewis Capaldi,Forget Me,2022,https://www.youtube.com/watch?v=nBZlrbrBO1I,https://open.spotify.com/track/3iHzKA9HlXf5wsGdsrsnSA,2025
770,Martin Garrix & Usher,Don't Look Down,2015,https://www.youtube.com/watch?v=nJSdYlAFKqA,https://open.spotify.com/track/5M9jOReAKGZ2AttVefFjTY,2025
771,Rihanna,Shut Up And Drive,2007,https://www.youtube.com/watch?v=up7pvPqNkuU,https://open.spotify.com/track/4Tn2llBm1g0UlWctmgPL8Z,2025
772,Train,Drive By,2012,https://www.youtube.com/watch?v=oxqnFJ3lp5k,https://open.spotify.com/track/0KAiuUOrLTIkzkpfpn9jb9,2025
773,Matt Simons,Catch & Release (Deepend Remix),2015,https://www.youtube.com/watch?v=Rip0bX2qrIs,https://open.spotify.com/track/3NNqqioprPCnYcVtDn3wvS,2025
774,Opposites,Licht Uit,2010,https://www.youtube.com/watch?v=0gUoTOzl09k,https://open.spotify.com/track/48iXRcSi5qeAKUWzZx5McF,2025
775,Rosa Linn,Snap,2022,https://www.youtube.com/watch?v=DIKIgjLGf98,https://open.spotify.com/track/76OGwb5RA9h4FxQPT33ekc,2025
776,Michael BublÃ©,Home,2005,https://www.youtube.com/watch?v=lbSOLBMUvIE,https://open.spotify.com/track/3lyLqIn8mybyEFTs8JJaLf,2025
777,Justin Bieber,Ghost,2021,https://www.youtube.com/watch?v=ygtD4MmCWZA,https://open.spotify.com/track/6I3mqTwhRpn34SLVafSH7G,2025
778,P!nk,Walk Me Home,2019,https://www.youtube.com/watch?v=J1OsKJW51HY,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE,2025
779,Avicii & Nicky Romero,I Could Be The One,2013,https://www.youtube.com/watch?v=ppWbG03O_AU,https://open.spotify.com/track/1sh6lL6cmlcwhqZKGiKBua,2025
780,Emeli SandÃ©,Clown,2012,https://www.youtube.com/watch?v=0OHX_PA25Ok,https://open.spotify.com/track/7JogKto8cNNBqz3dZERgDh,2025
781,Alphabeat,Fascination,2008,https://www.youtube.com/watch?v=-8UxX5STKL4,https://open.spotify.com/track/5AKQ1JHezaXDmN5SyMSpEr,2025
782,Snoop Dogg & David Guetta,Sweat (David Guetta Remix),2011,https://www.youtube.com/watch?v=KnEXrbAQyIo,https://open.spotify.com/track/0R7YVi7w41Dr9jU5vblAok,2025
783,Coldplay,Life In Technicolor II,2009,https://www.youtube.com/watch?v=fXSovfzyx28,https://open.spotify.com/track/3cUjzpF5qD1M3jXx01GrSU,2025
784,Gers Pardoel & Sef,Bagagedrager,2011,https://www.youtube.com/watch?v=q8oiRayV3Mk,https://open.spotify.com/track/3v0ouAltce6AySBTYBP3pk,2025
785,Chef'Special,Try Again,2017,https://www.youtube.com/watch?v=Bvoe0th4d60,https://open.spotify.com/track/7wrDrz4jvQIX8LYpIt7nVS,2025
786,Sean Paul & Alexis Jordan,Got 2 Luv U,2011,https://www.youtube.com/watch?v=tDq3fNew1rU,https://open.spotify.com/track/62pSYErgGri97X9aIyBzHm,2025
787,John Legend,Ordinary People,2005,https://www.youtube.com/watch?v=PIh07c_P4hc,https://open.spotify.com/track/58CrldAc1Z5WIBozT1NMJH,2025
788,Inna,Hot,2009,https://www.youtube.com/watch?v=Vh_3zdmaHbk,https://open.spotify.com/track/7F1lHcpnTycnimQrCxDFI5,2025
789,Morgan Wallen,Love Somebody,2024,https://www.youtube.com/watch?v=zxMo0CZZzyg,https://open.spotify.com/track/7hR22TOX3RorxJPcsz5Wbo,2025
790,Jason Derulo & 2 Chainz,Talk Dirty,2013,https://www.youtube.com/watch?v=RbtPXFlZlHg,https://open.spotify.com/track/5l3CML2OnzfNs5RfVgbcLt,2025
791,Kelly Clarkson,Stronger (What Doesn't Kill You),2011,https://www.youtube.com/watch?v=Xn676-fLq7I,https://open.spotify.com/track/1nInOsHbtotAmEOQhtvnzP,2025
792,James Bay,Let It Go,2015,https://www.youtube.com/watch?v=GsPq9mzFNGY,https://open.spotify.com/track/3nnG7AM9QopHVPEuLX3Khk,2025
793,Alicia Keys,No One,2007,https://www.youtube.com/watch?v=rywUS-ohqeE,https://open.spotify.com/track/0JEqGkvUiMTQmFY6sgL9kg,2025
794,Fais & Afrojack,Hey,2016,https://www.youtube.com/watch?v=xHUIbFNO0II,https://open.spotify.com/track/6KZmDucZFfvxGJkrHInbix,2025
795,Pussycat Dolls & Busta Rhymes,Don't Cha,2005,https://www.youtube.com/watch?v=YNSxNsr4wmA,https://open.spotify.com/track/0BxfFnk0YzONqvmrkO0QrB,2025
796,5 Seconds Of Summer,Teeth,2019,https://www.youtube.com/watch?v=JWeJHN5P-E8,https://open.spotify.com/track/3NxWJWftvkstyxvb1pZlFo,2025
797,Akcent,Kylie,2005,https://www.youtube.com/watch?v=wOem06X3uVo,https://open.spotify.com/track/5lWs85eYNdGjAc9p3vcgD2,2025
798,Snow Patrol,Run,2003,https://www.youtube.com/watch?v=AOBs8dU4Pb8,https://open.spotify.com/track/6kesIBNAY17BoAz28pnWMC,2025
799,Sia,Unstoppable,2016,https://www.youtube.com/watch?v=cxjvTXo9WWM,https://open.spotify.com/track/1yvMUkIOTeUNtNWlWRgANS,2025
800,Racoon,No Mercy,2011,https://www.youtube.com/watch?v=ZSlTweICgtI,https://open.spotify.com/track/0MMiLHp3upyqrFwpuhr7Tb,2025
801,Rihanna,SOS,2006,https://www.youtube.com/watch?v=IXmF4GbA86E,https://open.spotify.com/track/30cSNer6TV8x2utjULVeQ5,2025
802,James Arthur,Say You Won't Let Go,2016,https://www.youtube.com/watch?v=0yW7w8F2TVA,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2025
803,Lost Frequencies & Elley DuhÃ© & X Ambassadors,Back To You,2022,https://www.youtube.com/watch?v=eXBNFf7CF9U,https://open.spotify.com/track/3K00Ib1shkOEiAXU5pec6e,2025
804,Cee Lo Green,Fuck You,2010,https://www.youtube.com/watch?v=pc0mxOXbWIU,https://open.spotify.com/track/3ydfhgIZIc2j39NLIhpJpq,2025
805,James Blunt,Goodbye My Lover,2005,https://www.youtube.com/watch?v=wVyggTKDcOE,https://open.spotify.com/track/6gxycjJNMgmAyfzUXBN80P,2025
806,Enrique Iglesias & Wisin,Duele El CorazÃ³n,2016,https://www.youtube.com/watch?v=xFutjZEBTXs,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,2025
807,Duck Sauce,Barbra Streisand,2010,https://www.youtube.com/watch?v=wWhtcU4-xAM,https://open.spotify.com/track/0XvjOhwCnXXFOSlBbV9jPN,2025
808,Hannah Mae & Maksim,Ik Wil Dat Je Liegt,2024,https://www.youtube.com/watch?v=1Wvtkgi-3eI,https://open.spotify.com/track/6ifKXZTqAuLA35TGCVuGBU,2025
809,Pearl Jam,Just Breathe,2009,https://www.youtube.com/watch?v=XTb9GNIxpMk,https://open.spotify.com/track/6i81qFkru6Kj1IEsB7KNp2,2025
