artist,title,year,base_year,youtube_link
Radiohead,The Bends,1995,2019,https://www.youtube.com/watch?v=K8z8hLvjb_U
Andrea Bocelli,Con Te Partirò,1995,2019,https://www.youtube.com/watch?v=TdWEhMOrRpQ
Black Keys,Lonely Boy,2011,2019,https://www.youtube.com/watch?v=a_426RiwST8
Gérard Lenorman,La Ballade Des Gens Heureux (Live),1976,2019,https://www.youtube.com/watch?v=w1at19-ICjo
Destiny's Child,Say My Name,2000,2019,https://www.youtube.com/watch?v=sQgd6MccwZc
Townes Van Zandt,Waiting Around To Die,1968,2019,https://www.youtube.com/watch?v=LGMOX8NpuR0
Jethro Tull,Thick As A Brick,1972,2019,https://www.youtube.com/watch?v=u9bk2MrMGaA
Léo Ferré,Avec Le Temps,1970,2019,https://www.youtube.com/watch?v=ZH7dG0qyzyg
XTC,Making Plans For Nigel,1979,2019,https://www.youtube.com/watch?v=s29RKnB7l7o
Bob Dylan & Johnny Cash,Girl From The North Country,1968,2019,https://www.youtube.com/watch?v=Je4Eg77YSSA
Gerry & The Pacemakers,You'll Never Walk Alone,1963,2020,https://www.youtube.com/watch?v=OV5_LQArLa0
Billie Eilish,Bad Guy,2019,2020,https://www.youtube.com/watch?v=DyDfgMOUjCI
Brihang,Steentje,2019,2020,https://www.youtube.com/watch?v=xzJoYnCxJFw
Ramses Shaffy,Wij Zullen Doorgaan,1975,2020,https://www.youtube.com/watch?v=Yga6O3WhRFY
Big Bill,Ene Mee Hesp,1974,2020,https://www.youtube.com/watch?v=N2Ll2WoxQZQ
Soeur Sourire,Dominique,1962,2020,https://www.youtube.com/watch?v=wjsU4mqSdhU
Teenage Fanclub,The Concept,1991,2020,https://www.youtube.com/watch?v=Er_JOsnwzcI
Killers,Mr. Brightside,2003,2020,https://www.youtube.com/watch?v=gGdGFtwCNBE
Oasis,Supersonic,1994,2020,https://www.youtube.com/watch?v=BJKpUH2kJQg
Balthazar,Fever,2018,2020,https://www.youtube.com/watch?v=z2X2HaTvkl8
Arctic Monkeys,505,2007,2020,https://www.youtube.com/watch?v=MrmPDUvKyLs
Earth & Fire,Memories,1972,2020,https://www.youtube.com/watch?v=d0vT-ERKSFs
Metallica,Master Of Puppets,1986,2020,https://www.youtube.com/watch?v=6xjJ2XIbGRk
Portishead,Roads,1994,2020,https://www.youtube.com/watch?v=Vg1jyL3cr60
Red Hot Chili Peppers,Californication,1999,2020,https://www.youtube.com/watch?v=YlUKcNNmywk
Bill Withers,Lean On Me,1972,2020,https://www.youtube.com/watch?v=fOZ-MySzAac
Cure,Pictures Of You,1989,2020,https://www.youtube.com/watch?v=UmFFTkjs-O0
Sonic Youth,The Diamond Sea,1995,2020,https://www.youtube.com/watch?v=VpfZ60wqyUo
Billie Eilish,Bury A Friend,2019,2020,https://www.youtube.com/watch?v=HUHC9tYz8ik
Dalida,Gigi L'amoroso (Gigi L'amour),1974,2020,https://www.youtube.com/watch?v=YZ4SkI5bUj0
Tenacious D,Tribute,2003,2020,https://www.youtube.com/watch?v=_lK4cX5xGiQ
Dolly Parton,You Are,1977,2020,https://www.youtube.com/watch?v=dFf9Zf-92ds
Balthazar,Wrong Vibration,2019,2020,https://www.youtube.com/watch?v=TZkG4w0dm7M
3 Doors Down,Kryptonite,1999,2020,https://www.youtube.com/watch?v=xPU8OAjjS4k
Aphrodite's Child,Rain And Tears,1968,2020,https://www.youtube.com/watch?v=5HP1DdiqaEs
Bobby Hebb,Sunny,1966,2020,https://www.youtube.com/watch?v=ubvYQxTXO3U
Billy Bragg,Greetings To The New Brunette,1986,2020,https://www.youtube.com/watch?v=ePTW_3JOA0s
Radiohead,Idioteque,2000,2020,https://www.youtube.com/watch?v=svwJTnZOaco
Keane,Somewhere Only We Know,2004,2020,https://www.youtube.com/watch?v=Oextk-If8HQ
Rolling Stones,Fool To Cry,1976,2020,https://www.youtube.com/watch?v=B-2MenrnR2U
B-52's,Rock Lobster,1978,2020,https://www.youtube.com/watch?v=vz65vonktMA
Verve,Lucky Man,1997,2020,https://www.youtube.com/watch?v=MH6TJU0qWoY
Sam & Dave,Soul Man,1967,2020,https://www.youtube.com/watch?v=S_OX2HwWy-o
Cat Stevens,Wild World,1970,2020,https://www.youtube.com/watch?v=Jta56wBl7SM
Bob Dylan,Sad Eyed Lady Of The Lowlands,1966,2020,https://www.youtube.com/watch?v=0c1NJPCN6nA
Canned Heat,On The Road Again,1968,2020,https://www.youtube.com/watch?v=qRKNw477onU
T.C. Matic,Middle Class And Blue Eyes,1982,2020,https://www.youtube.com/watch?v=lg2_LweErhY
Janis Joplin & Big Brother & The Holding Company,Ball And Chain,1968,2020,https://www.youtube.com/watch?v=X1zFnyEe3nE
Gilbert Bécaud,Et Maintenant,1961,2020,https://www.youtube.com/watch?v=TW6QiI7hHGA&pp=0gcJCfwAo7VqN5tD
Donald Fagen,I.G.Y.,1982,2020,https://www.youtube.com/watch?v=Ueivjr3f8xg
Warren Zevon,Carmelita,1976,2020,https://www.youtube.com/watch?v=xeb0OI8wXN4
Noordkaap,Druk In Leuven,1994,2020,https://www.youtube.com/watch?v=vvwzi-ooFC4
Department S,Is Vic There,1980,2020,https://www.youtube.com/watch?v=kUUA0Fdw_6Q
Verve,The Drugs Don't Work,1997,2020,https://www.youtube.com/watch?v=ToQ0n3itoII
Lowell George,Cheek To Cheek,1979,2020,https://www.youtube.com/watch?v=L9JVfGhVfk0
Feist,I Feel It All,2007,2020,https://www.youtube.com/watch?v=l-iAS18rv68
Beatles,I Want To Hold Your Hand,1963,2021,https://www.youtube.com/watch?v=jenWdylTtzs
Roberta Flack,The First Time Ever I Saw Your Face,1972,2021,https://www.youtube.com/watch?v=d8_fLu2yrP4
Brenda Lee,Sweet Nothin's,1959,2021,https://www.youtube.com/watch?v=Vs2h18M6ky8
Kris De Bruyne,Vilvoorde City,1975,2021,https://www.youtube.com/watch?v=3h4OINoHkLQ
Michael Kiwanuka,Cold Little Heart,2016,2021,https://www.youtube.com/watch?v=nOubjLM9Cbc
Radiohead,Reckoner,2007,2021,https://www.youtube.com/watch?v=_uofQD-N6UI
Nick Cave,Cosmic Dancer,2020,2021,https://www.youtube.com/watch?v=wc7mDChiiNU
Lana Del Rey,Video Games,2011,2021,https://www.youtube.com/watch?v=cE6wxDqdOV0
Angèle & Roméo Elvis,Tout Oublier,2018,2021,https://www.youtube.com/watch?v=Fy1xQSiLx8U
Trixie Whitley,Closer,2015,2021,https://www.youtube.com/watch?v=Drjmv-qejpE
Johnny & The Hurricanes,Red River Rock,1960,2021,https://www.youtube.com/watch?v=76OSOg5E_HE
Uriah Heep,Easy Livin',1973,2021,https://www.youtube.com/watch?v=lumulauzCU0
Whispering Sons,Alone,2018,2021,https://www.youtube.com/watch?v=ai1fkELk5lg
Ricky Nelson,Hello Mary Lou,1961,2021,https://www.youtube.com/watch?v=zLkCWT2neuI
Alice Cooper,Poison,1989,2021,https://www.youtube.com/watch?v=Qq4j1LtCdww
Neil Sedaka,Oh! Carol,1959,2021,https://www.youtube.com/watch?v=e72tG80LmsU
Kansas,Dust In The Wind,1978,2021,https://www.youtube.com/watch?v=tH2w6Oxx0kQ
Kris De Bruyne,Waar Ik Voor Leef,1993,2021,https://www.youtube.com/watch?v=IDVrPJU6iTI
Jerry Lee Lewis,Whole Lotta Shakin' Goin' On,1957,2021,https://www.youtube.com/watch?v=GN8VV8CHnrk
Roxette,Listen To Your Heart,1989,2021,https://www.youtube.com/watch?v=yCC_b5WHLX0
Kate Tempest,People's Faces (Streatham Version),2019,2021,https://www.youtube.com/watch?v=TSMffdtyOwI
Angèle,La Thune,2018,2021,https://www.youtube.com/watch?v=m3YX8zlR4BU
SX,Gold,2012,2021,https://www.youtube.com/watch?v=nUzfzxRAsdY
Iron Maiden,Fear Of The Dark,1993,2021,https://www.youtube.com/watch?v=NmQN635Rheo
Fairport Convention,Who Knows Where The Time Goes,1969,2021,https://www.youtube.com/watch?v=OkOB57UcYk8
Bill Withers,Lovely Day,1977,2021,https://www.youtube.com/watch?v=bEeaS6fuUoA
Black Sabbath,War Pigs,1970,2021,https://www.youtube.com/watch?v=LQUXuQ6Zd9w
Tears For Fears,Everybody Wants To Rule The World,1985,2021,https://www.youtube.com/watch?v=aGCdLKXNF3w
Talk Talk,Life's What You Make It,1985,2021,https://www.youtube.com/watch?v=l3VqAsMXE7o
PJ Harvey,Sheela-Na-Gig,1991,2021,https://www.youtube.com/watch?v=Sjxr_No-yuY
Beatles,Lady Madonna,1968,2021,https://www.youtube.com/watch?v=uLRiGX3L-kw
Glenn Miller & His Orchestra,"In The Mood (Recorded Live At Royal Festival Hall, London)",1939,2021,https://www.youtube.com/watch?v=HG-Do-SPvN0
The The,Slow Emotion Replay,1993,2021,https://www.youtube.com/watch?v=q7ZZVJ120A4
Aerosmith,Dream On,1973,2021,https://www.youtube.com/watch?v=89dGC8de0CA
Manfred Mann's Earth Band,Davy's On The Road Again,1978,2021,https://www.youtube.com/watch?v=BAMm_LuN-a8
Bonnie Tyler,Total Eclipse Of The Heart,1983,2021,https://www.youtube.com/watch?v=lcOxhH8N3Bo
Hannelore Bedert,Kom Naar Huis,2020,2021,https://www.youtube.com/watch?v=UeuQXt9wrQI
Peter Gabriel,In Your Eyes,1986,2021,https://www.youtube.com/watch?v=kU8OJAOMbPg
Interpol,Evil,2004,2021,https://www.youtube.com/watch?v=dkpgz3uQ58U
Rufus Wainwright,Going To A Town,2007,2021,https://www.youtube.com/watch?v=CtVyl402W5s
Gorillaz,Feel Good Inc,2005,2021,https://www.youtube.com/watch?v=HyHNuVaZJ-k
Selah Sue,You,2020,2021,https://www.youtube.com/watch?v=ajjljQ550_0
Golden Earring,Twilight Zone,1982,2021,https://www.youtube.com/watch?v=a1sf2CzEq0w
Small Faces,Itchycoo Park,1967,2021,https://www.youtube.com/watch?v=fayL1WTR1Go
Wu-Tang Clan,C.R.E.A.M. (Cash Rules Everything Around Me),1993,2021,https://www.youtube.com/watch?v=PBwAxmrE194
Iggy Pop & Kate Pierson,Candy,1990,2021,https://www.youtube.com/watch?v=6bLOjmY--TA
Joe Jackson,A Slow Song,1982,2021,https://www.youtube.com/watch?v=tNGYgBotCwk
Nina Hagen Band,Unbeschreiblich Weiblich,1979,2021,https://www.youtube.com/watch?v=jST2VFRcse0
Yazoo,Nobody's Diary,1983,2021,https://www.youtube.com/watch?v=1qq7jTPkjVg
Jane Birkin & Serge Gainsbourg,Ballade De Melody Nelson,1971,2021,https://www.youtube.com/watch?v=KYphb65yWKI
Caetano Veloso,Cucurrucucu Paloma,2002,2021,https://www.youtube.com/watch?v=hwRNWQ2FwvQ
Beirut,Gallipoli,2018,2021,https://www.youtube.com/watch?v=knHvi4A8v9Q
ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),1979,2021,https://www.youtube.com/watch?v=XEjLoHdbVeE
Charles Aznavour,Emmenez-Moi,1967,2021,https://www.youtube.com/watch?v=0OrKMaeQUx0
Desmond Dekker & The Aces,Israelites,1968,2021,https://www.youtube.com/watch?v=mxtfdH3-TQ4
Blur,Parklife,1994,2021,https://www.youtube.com/watch?v=YSuHrTfcikU
Edwin Starr,War,1970,2022,https://www.youtube.com/watch?v=dQHUAJTZqF0
Velvet Underground & Nico,All Tomorrow's Parties,1966,2022,https://www.youtube.com/watch?v=AkDJcUCyjCU
Steeleye Span,All Around My Hat,1975,2022,https://www.youtube.com/watch?v=3zzwbYyvWiU&pp=0gcJCfwAo7VqN5tD
Grace Jones,Slave To The Rhythm,1985,2022,https://www.youtube.com/watch?v=H-a7mLqjP_c
Plastic Ono Band,Give Peace A Chance,1969,2022,https://www.youtube.com/watch?v=C3_0GqPvr4U
Journey,Don't Stop Believing,1981,2022,https://www.youtube.com/watch?v=1k8craCGpgs
Men Without Hats,The Safety Dance,1982,2022,https://www.youtube.com/watch?v=0QDKLglEP5Y
Mark Lanegan Band,The Gravedigger's Song,2012,2022,https://www.youtube.com/watch?v=kdlJmUdFPLE
Stevie Wonder,Isn't She Lovely,1976,2022,https://www.youtube.com/watch?v=oE56g61mW44
John Prine,Angel From Montgomery,1971,2022,https://www.youtube.com/watch?v=VtFCUIsl4Yc
Amy Winehouse,Valerie,2007,2022,https://www.youtube.com/watch?v=bixuI_GV5I0
Richard Hawley,Standing At The Sky's Edge,2012,2022,https://www.youtube.com/watch?v=zileXIdVc00
Paul & Fritz Kalkbrenner,Sky And Sand,2009,2022,https://www.youtube.com/watch?v=8ybFb_wKlvQ
Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),1987,2022,https://www.youtube.com/watch?v=eH3giaIzONA
T.C. Matic,Elle Adore Le Noir (Pour Sortir Le Soir),1985,2022,https://www.youtube.com/watch?v=F0Gsrtj3-Hk
Beatles,Ticket To Ride,1965,2022,https://www.youtube.com/watch?v=SyNt5zm3U_M
Willem Vermandere,Duizend Soldaten,1976,2022,https://www.youtube.com/watch?v=J6MTbbM0sXY
PJ Harvey,To Bring You My Love,1995,2022,https://www.youtube.com/watch?v=P-O91rE4Fe0
Stevie Wonder,For Once In My Life,1968,2022,https://www.youtube.com/watch?v=l3qi3E40aWE
Kirsty MacColl,Days,1989,2022,https://www.youtube.com/watch?v=lYOp3F_Q8QM
Etta James,At Last,1960,2022,https://www.youtube.com/watch?v=1qJU8G7gR_g
Vanessa Paradis,Joe Le Taxi,1987,2022,https://www.youtube.com/watch?v=Ulay2FvUEd8
Mama Cass & The Mama's & The Papa's,Dream A Little Dream Of Me,1968,2022,https://www.youtube.com/watch?v=ZZ0PZRYin2s
Nina Simone,Lilac Wine,1966,2022,https://www.youtube.com/watch?v=o7TuGz5H7kE
Crusaders,Street Life,1979,2022,https://www.youtube.com/watch?v=nuAYUVMdSrw
Petula Clark,La Nuit N'en Finit Plus,1963,2022,https://www.youtube.com/watch?v=wtBBYLs9e-U
Trixie Whitley,Breathe You In My Dreams,2013,2022,https://www.youtube.com/watch?v=1nEnenji0PI
Stromae,Santé,2021,2022,https://www.youtube.com/watch?v=CW7gfrTlr0Y
Laurent Garnier,The Man With The Red Face,2000,2022,https://www.youtube.com/watch?v=J5bBCaUnPq4
Screaming Trees,Nearly Lost You,1992,2022,https://www.youtube.com/watch?v=PE5f561Y1x4
Lenny Kravitz,Let Love Rule,1989,2022,https://www.youtube.com/watch?v=TcU57tAKzng
Beyoncé,Single Ladies (Put A Ring On It),2008,2022,https://www.youtube.com/watch?v=4m1EFMoRFvY
Duran Duran,Hungry Like The Wolf,1982,2022,https://www.youtube.com/watch?v=oJL-lCzEXgI
Prefab Sprout,Appetite,1985,2022,https://www.youtube.com/watch?v=NS0hpiN_z3g
Faith No More,I'm Easy,1992,2022,https://www.youtube.com/watch?v=vPzDTfIb0DU
Fad Gadget,Lady Shave,1981,2022,https://www.youtube.com/watch?v=J0pyUOkYmT4
Gorillaz,Clint Eastwood,2001,2022,https://www.youtube.com/watch?v=1V_xRb0x9aw
Nina Simone,Strange Fruit,1965,2022,https://www.youtube.com/watch?v=Bn6DKuEleUg
Stevie Wonder,You Are The Sunshine Of My Life,1973,2022,https://www.youtube.com/watch?v=SbenaOqv4yQ
Eddie Cochran,C'mon Everybody,1958,2022,https://www.youtube.com/watch?v=hw8MXhFupno
Admiral Freebee,Rags 'n' Run,2002,2022,https://www.youtube.com/watch?v=ZVwtjELkQ2o
Gene Vincent,Be-Bop-A-Lula,1956,2022,https://www.youtube.com/watch?v=vDU9FP5_B2M
Manu Chao,Clandestino,1998,2022,https://www.youtube.com/watch?v=DOs5lmxDo74
Bee Gees,Nights On Broadway,1975,2022,https://www.youtube.com/watch?v=5wRM-t7wvF0
Prefab Sprout,When Love Breaks Down,1984,2022,https://www.youtube.com/watch?v=QeZkLV3ZjeI
Richard Harris,MacArthur Park,1968,2022,https://www.youtube.com/watch?v=sD-zTwi3_GU
Arno,Solo Gigolo,2002,2022,https://www.youtube.com/watch?v=JprMkgjKxeg
Bon Jovi,Livin' On A Prayer,1986,2022,https://www.youtube.com/watch?v=lDK9QqIzhwk
Green On Red,Time Ain't Nothing,1985,2022,https://www.youtube.com/watch?v=ca42E6QDEsM
Pat Benatar,Love Is A Battlefield,1984,2022,https://www.youtube.com/watch?v=IGVZOLV9SPo
Madonna,Material Girl,1985,2022,https://www.youtube.com/watch?v=6p-lDYPR2P8
Technotronic & Felly,Pump Up The Jam,1989,2022,https://www.youtube.com/watch?v=9EcjWd-O4jI
Baz Luhrmann,Everybody's Free (To Wear Sunscreen),1998,2022,https://www.youtube.com/watch?v=sTJ7AzBIJoI
Beatles,Eight Days A Week,1965,2022,https://www.youtube.com/watch?v=kle2xHhRHg4
Bryan Adams,Run To You,1984,2022,https://www.youtube.com/watch?v=nCBASt507WA
Human League,Don't You Want Me,1982,2022,https://www.youtube.com/watch?v=uPudE8nDog0
Canned Heat,Going Up The Country,1968,2023,https://www.youtube.com/watch?v=4eQMA_noRYQ
Low,Dinosaur Act,2000,2023,https://www.youtube.com/watch?v=xpnb3whTjLI
Sylvie Kreusch,Walk Walk,2021,2023,https://www.youtube.com/watch?v=h388IMquh6I
Bob Dylan,Forever Young,1974,2023,https://www.youtube.com/watch?v=Frj2CLGldC4
Orchestral Manoeuvres In The Dark,Electricity,1979,2023,https://www.youtube.com/watch?v=Y43XLVqjytQ
Merol,Vol,2021,2023,https://www.youtube.com/watch?v=T8KTKhsFjlQ
Timmy Thomas,Why Can't We Live Together,1973,2023,https://www.youtube.com/watch?v=cFU-FJzPE80
Gossip,Heavy Cross,2009,2023,https://www.youtube.com/watch?v=5mQVljB7JGw
St Germain,Rose Rouge,2000,2023,https://www.youtube.com/watch?v=6QImCMjW-PM
Smashing Pumpkins,Today,1993,2023,https://www.youtube.com/watch?v=xmUZ6nCFNoU
Joy Division,Disorder,1979,2023,https://www.youtube.com/watch?v=fhCLalLXHP4
Sandy Denny & The Strawbs,Who Knows Where The Time Goes,1968,2023,https://www.youtube.com/watch?v=3ycaoV0WXfk
Noordkaap,Wat Is Kunst,1992,2023,https://www.youtube.com/watch?v=76sKLk5VXHY
Supertramp,Dreamer,1974,2023,https://www.youtube.com/watch?v=7fdAFmtq-o8
Alannah Myles,Black Velvet,1989,2023,https://www.youtube.com/watch?v=tT4d1LQy4es
Annie Lennox,Why,1992,2023,https://www.youtube.com/watch?v=HG7I4oniOyA
Aerosmith,Love In An Elevator,1989,2023,https://www.youtube.com/watch?v=h3Yrhv33Zb8
Bangles,Walk Like An Egyptian,1986,2023,https://www.youtube.com/watch?v=Cv6tuzHUuuk
Tori Amos,Past The Mission,1994,2023,https://www.youtube.com/watch?v=AdIgXD1-93U
Roxette,It Must Have Been Love,1990,2023,https://www.youtube.com/watch?v=k2C5TjS2sh4
Neville Brothers,Yellow Moon,1989,2023,https://www.youtube.com/watch?v=L1Y6W1FaSVQ
Bløf & Geike Arnaert,Zoutelande,2017,2023,https://www.youtube.com/watch?v=3to2D5ShOPI
Sade,Hang On To Your Love,1985,2023,https://www.youtube.com/watch?v=kxNJV83EMJw
A Tribe Called Quest,Can I Kick It,1990,2023,https://www.youtube.com/watch?v=O3pyCGnZzYA
Randy Crawford,One Day I'll Fly Away,1980,2023,https://www.youtube.com/watch?v=L8vAz3uqKig
Beatles,Two Of Us,1969,2023,https://www.youtube.com/watch?v=cLQox8e9688&pp=0gcJCfwAo7VqN5tD
Sonic Youth,Sugar Kane,1992,2023,https://www.youtube.com/watch?v=RIIEbrMXs20
Randy Newman,I Think It's Going To Rain Today,1968,2023,https://www.youtube.com/watch?v=k9Fn8VhkK5g
Lauryn Hill,Doo Wop (That Thing),1998,2023,https://www.youtube.com/watch?v=T6QKqFPRZSA
Sly & The Family Stone,Dance To The Music,1968,2023,https://www.youtube.com/watch?v=Jn2PNlhvy8E
Al Green,Take Me To The River,1974,2023,https://www.youtube.com/watch?v=9FBUgdhxe9M
Erykah Badu,Bag Lady,2000,2023,https://www.youtube.com/watch?v=OqN0jsSeqPo
Blondie,Call Me,1980,2023,https://www.youtube.com/watch?v=StKVS0eI85I
Lady Linn & Her Magnificent Seven,I Don't Wanna Dance,2008,2023,https://www.youtube.com/watch?v=JM8yToraPwg
Robert Palmer,Every Kinda People,1978,2023,https://www.youtube.com/watch?v=R686uRAzwIk
Melanie & The Edwin Hawkins Singers,Lay Down,1970,2023,https://www.youtube.com/watch?v=IZ52lk9wjZI
Boz Scaggs,Lido Shuffle,1977,2023,https://www.youtube.com/watch?v=HQZBaJAngH8
"Crosby, Stills, Nash & Young",Ohio,1970,2023,https://www.youtube.com/watch?v=l1PrUU2S_iw
Heaven 17,Temptation,1983,2023,https://www.youtube.com/watch?v=CkfdXrEBzDw
Siouxsie & The Banshees,Dear Prudence,1983,2023,https://www.youtube.com/watch?v=M6rrTROoZIw
Bob Dylan,Positively 4th Street,1965,2023,https://www.youtube.com/watch?v=aehwEu8SBSo
Golden Earring,Back Home,1970,2023,https://www.youtube.com/watch?v=b_2iQdIxB9U
Pierre Henry,Psyché Rock,1967,2023,https://www.youtube.com/watch?v=qssa6ec7faQ
Flash & The Pan,"Hey, St. Peter",1977,2023,https://www.youtube.com/watch?v=YqiCj32qKdI
Go-Go's,Our Lips Are Sealed,1981,2023,https://www.youtube.com/watch?v=r3kQlzOi27M
Robbie Robertson,Somewhere Down The Crazy River,1988,2023,https://www.youtube.com/watch?v=4KP9PNSUME4
Indigo Girls,Closer To Fine,1989,2023,https://www.youtube.com/watch?v=HUgwM1Ky228
Pet Shop Boys,West End Girls,1985,2023,https://www.youtube.com/watch?v=p3j2NYZ8FKs
Electric Prunes,I Had Too Much To Dream (Last Night),1967,2023,https://www.youtube.com/watch?v=F-kVFfKezVo
Wendy & Lisa,Waterfall,1987,2023,https://www.youtube.com/watch?v=mdfAhCG3oDo
LaBelle,Voulez Vous Coucher Avec Moi Ce Soir (Lady Marmalade),1974,2023,https://www.youtube.com/watch?v=Tn0-6n_dng4
Alabama Shakes,Hold On,2012,2023,https://www.youtube.com/watch?v=Le-3MIBxQTw
Traffic,Paper Sun,1967,2023,https://www.youtube.com/watch?v=MPx5-Sn8FrY
Style Council,My Ever Changing Moods,1984,2023,https://www.youtube.com/watch?v=rmVkOlZFF3Y
Who,Pictures Of Lily,1967,2023,https://www.youtube.com/watch?v=bIQZRvxQ6VA
Madonna,Like A Virgin,1984,2023,https://www.youtube.com/watch?v=s__rX_WL100
Commodores,Easy,1978,2023,https://www.youtube.com/watch?v=7XcTyEKSnYg
Sade,Smooth Operator,1984,2023,https://www.youtube.com/watch?v=4TYv2PhG89A
Daniel Lanois,The Maker,1990,2023,https://www.youtube.com/watch?v=w-JtAcpKtYQ
Black Pumas,Colors,2019,2023,https://www.youtube.com/watch?v=0G383538qzQ
Martha & The Vandellas,Dancing In The Street,1964,2023,https://www.youtube.com/watch?v=CdvITn5cAVc
Pogues,A Rainy Night In Soho,1986,2023,https://www.youtube.com/watch?v=PSyL-TrD_2g
Magazine,Shot By Both Sides,1978,2023,https://www.youtube.com/watch?v=ybUqM8jf3mU
Peter Gabriel,Red Rain,1986,2023,https://www.youtube.com/watch?v=FkLTwX0duY4
Pointer Sisters,Automatic,1984,2023,https://www.youtube.com/watch?v=sDU6K02igoU
Armand,Ben Ik Te Min,1967,2023,https://www.youtube.com/watch?v=KYiYKiw4N5o
Moby,Why Does My Heart Feel So Bad,1999,2023,https://www.youtube.com/watch?v=o1Xsj9-3Pvo
Kinks,Dead End Street,1966,2023,https://www.youtube.com/watch?v=XicSL93pYFY
P!nk,Dear Mr. President,2006,2023,https://www.youtube.com/watch?v=PnlzCPv8ad4
R.E.M.,Leaving New York,2004,2023,https://www.youtube.com/watch?v=wo6Vh4Uz7Sk
Paul Simon,Me And Julio Down By The Schoolyard,1972,2023,https://www.youtube.com/watch?v=JVdlpZ4M-Hw
T. Rex,Hot Love,1971,2023,https://www.youtube.com/watch?v=fGx7nrjn0ic
Art Of Noise,Moments In Love,1987,2023,https://www.youtube.com/watch?v=ux3u31SAeEM
Django Django,Default,2011,2023,https://www.youtube.com/watch?v=DDjpOrlfh0Y
Marisa Monte,Beija Eu,1991,2023,https://www.youtube.com/watch?v=rJEzHWNKJoA
Selah Sue,Raggamuffin,2010,2023,https://www.youtube.com/watch?v=-IunmW3wI5Q
Radiohead,Jigsaw Falling Into Place,2007,2023,https://www.youtube.com/watch?v=GoLJJRIWCLU
New York Dolls,Personality Crisis,1972,2023,https://www.youtube.com/watch?v=2aQTGqqXHw4
Daryl Hall & John Oates,I Can't Go For That (No Can Do),1981,2023,https://www.youtube.com/watch?v=ccenFp_3kq8
Wham!,Last Christmas,1984,2023,https://www.youtube.com/watch?v=E8gmARGvPlI
Style Council,The Paris Match,1983,2023,https://www.youtube.com/watch?v=uAdal53PKmk
Steely Dan,Babylon Sisters,1980,2023,https://www.youtube.com/watch?v=qBdv_tqVqkw
Arno,Forget The Cold Sweat,1986,2023,https://www.youtube.com/watch?v=lYwyvBKS4Vk
Elvis Presley,Love Me Tender,1956,2023,https://www.youtube.com/watch?v=-9dtQzg7gDM
Gloria Gaynor,I Will Survive,1979,2023,https://www.youtube.com/watch?v=6dYWe1c3OyU
Cramps,Human Fly,1978,2023,https://www.youtube.com/watch?v=9TR6QuOj-Gw
Electric Light Orchestra,Can't Get It Out Of My Head,1975,2023,https://www.youtube.com/watch?v=boeZOAX_dwY
Raffaella Carrà,A Far l'Amore Comincia Tu (Liebelei),1976,2023,https://www.youtube.com/watch?v=YnBs1MuGSAA
Tears For Fears,Shout,1984,2023,https://www.youtube.com/watch?v=Ye7FKc1JQe4
Eurythmics,When Tomorrow Comes,1986,2023,https://www.youtube.com/watch?v=RWzRKxhpPA0
Judy Collins,Send In The Clowns,1975,2023,https://www.youtube.com/watch?v=8L6KGuTr9TI
Ibeyi,River,2014,2023,https://www.youtube.com/watch?v=lHRAPIwsS5I
Who,Substitute,1966,2023,https://www.youtube.com/watch?v=eswQl-hcvU0
Noordkaap,Het Komt Voor In De Beste Families,1992,2023,https://www.youtube.com/watch?v=sdYQG_uXFmY
Sly & The Family Stone,Thank You (Falettinme Be Mice Elf Agin),1970,2023,https://www.youtube.com/watch?v=NOa5UOHdwnc
Elvis Costello & The Attractions,(I Don't Want To Go To) Chelsea,1978,2023,https://www.youtube.com/watch?v=XvRQDsH0Yho
Lana Del Rey,Chemtrails Over The Country Club,2021,2023,https://www.youtube.com/watch?v=vBHild0PiTE
Tracy Chapman,Talkin' 'bout A Revolution,1988,2023,https://www.youtube.com/watch?v=Xv8FBjo1Y8I
Jamie Woon,Night Air,2010,2023,https://www.youtube.com/watch?v=EL0pTo9Z_XU&pp=0gcJCfwAo7VqN5tD
Bart Peeters,Dicht Bij Mij (Live In De Lotto Arena),2020,2023,https://www.youtube.com/watch?v=_ydJfJFqn64
Tom Robinson Band,2-4-6-8 Motorway,1977,2023,https://www.youtube.com/watch?v=kGrnEc_3mYo
Marianne Faithfull,Working Class Hero,1979,2023,https://www.youtube.com/watch?v=zbbPAuAtSAA
Outkast,Ms. Jackson,2000,2023,https://www.youtube.com/watch?v=MYxAiK6VnXw
Nico,Chelsea Girls,1967,2023,https://www.youtube.com/watch?v=1VmgRlcJ2iM
Clash,Should I Stay Or Should I Go,1982,2023,https://www.youtube.com/watch?v=BN1WwnEDWAM
Midlake,Acts Of Man,2009,2023,https://www.youtube.com/watch?v=fcHVYrcb6As
Emmylou Harris,(You Never Can Tell) C'est La Vie,1977,2023,https://www.youtube.com/watch?v=Z1lQOnqIECI
Feist,The Limit To Your Love,2007,2023,https://www.youtube.com/watch?v=Kwjn8YaaB1Q
Intergalactic Lovers,Delay,2011,2023,https://www.youtube.com/watch?v=WqmXqGSAD_c
Glen Campbell,Wichita Lineman,1968,2023,https://www.youtube.com/watch?v=-HFCuBLAjXo
